Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
48,39.801527,3.603053,-42.961832,-0.832886,0.144653,0.592651,0,0,0
51,34.687023,4.274809,-48.916031,-0.857788,0.104004,0.476807,0,0,0
54,30.870229,3.770992,-48.351145,-0.842163,0.113647,0.492676,0,0,0
57,24,4.335878,-49.862595,-0.855591,0.098999,0.505859,0,0,0
60,18.916031,4.061069,-52.778626,-0.805908,0.004761,0.559814,0,0,0
63,18.48855,7.862595,-51.419847,-0.84668,0.065186,0.650269,0,0,0
66,28.641221,6.366412,-44.473282,-0.846069,0.053223,0.575195,0,0,0
69,31.938931,6.259542,-44.198473,-0.828857,0.055176,0.530396,0,0,0
72,30.183206,6.839695,-47.541985,-0.824585,0.038574,0.505127,0,0,0
75,29.083969,8.21374,-45.419847,-0.854614,0.125732,0.552368,0,0,0
78,27.450382,5.175573,-46.458015,-0.808838,0.011841,0.484375,0,0,0
81,19.725191,9.083969,-50.793893,-0.82373,0.030884,0.552246,0,0,0
84,24.931298,8.70229,-45.725191,-0.86145,0.096924,0.602295,0,0,0
87,31.587786,5.694656,-39.679389,-0.82959,0.097534,0.53833,0,0,0
90,27.541985,7.29771,-47.923664,-0.812744,-0.003052,0.45166,0,0,0
93,30.045802,5.068702,-42.335878,-0.82251,0.071411,0.578491,0,0,0
96,26.519084,8.442748,-42.534351,-0.85498,0.098633,0.567871,0,0,0
99,28.916031,3.389313,-38.824427,-0.841919,0.07959,0.538452,0,0,0
102,23.664122,5.664122,-44.320611,-0.838135,0.02478,0.498047,0,0,0
105,25.572519,5.312977,-41.709924,-0.843506,0.071533,0.561279,0,0,0
108,26.381679,4.015267,-41.587786,-0.817261,0.003784,0.539062,0,0,0
111,23.114504,8.335878,-44.503817,-0.839966,0.062378,0.533691,0,0,0
114,25.038168,6.610687,-40.549618,-0.85083,0.057373,0.560303,0,0,0
117,25.847328,6.229008,-39.801527,-0.827271,0.035156,0.519531,0,0,0
120,24.122137,7.236641,-40.549618,-0.838501,0.031494,0.530151,0,0,0
123,24.412214,7.801527,-39.29771,-0.836426,0.013916,0.544067,0,0,0
126,19.389313,8.10687,-43.969466,-0.834106,-0.057495,0.495117,0,0,0
129,21.267176,9.312977,-39.648855,-0.881592,0.08252,0.591431,0,0,0
132,27.29771,5.160305,-33.450382,-0.804688,-0.040771,0.521118,0,0,0
135,21.053435,10.091603,-44.305344,-0.807251,-0.074585,0.522949,0,0,0
138,19.725191,10.473282,-43.083969,-0.875732,-0.017456,0.590698,0,0,0
141,27.175573,7.541985,-33.877863,-0.829834,-0.003418,0.597412,0,0,0
144,30.793893,10.610687,-34.259542,-0.835083,0.032715,0.573486,0,0,0
147,36.076336,7.908397,-34.030534,-0.796875,-0.054443,0.489624,0,0,0
150,31.847328,12.244275,-38.183206,-0.82019,0.01709,0.588501,0,0,0
153,27.374046,11.068702,-37.435115,-0.863647,0.03418,0.553345,0,0,0
156,30.21374,8.366412,-32.458015,-0.854126,0.060669,0.576904,0,0,0
159,31.51145,7.435115,-31.770992,-0.801636,-0.032471,0.535889,0,0,0
162,28.030534,10.061069,-38.427481,-0.832275,-0.003784,0.546509,0,0,0
165,26.045802,6.992366,-35.89313,-0.801147,-0.046753,0.501831,0,0,0
168,18.305344,11.145038,-42.122137,-0.851807,-0.001221,0.572021,0,0,0
171,21.709924,8.167939,-37.053435,-0.839478,-0.047729,0.565063,0,0,0
174,32.48855,7.801527,-31.633588,-0.82373,-0.009155,0.597412,0,0,0
177,40.641221,7.526718,-28.564885,-0.809937,0.001709,0.592896,0,0,0
180,38.854962,8.793893,-35.129771,-0.814087,-0.021729,0.513306,0,0,0
183,31.908397,10.534351,-35.694656,-0.880005,0.068481,0.561646,0,0,0
186,31.099237,7.160305,-31.328244,-0.851196,0.031128,0.53772,0,0,0
189,29.343511,8.320611,-33.832061,-0.823364,0.000488,0.554321,0,0,0
192,27.312977,8.580153,-34.366412,-0.850098,0.004028,0.551514,0,0,0
195,31.954198,7.648855,-29.78626,-0.837646,0.059326,0.57251,0,0,0
198,30.778626,6.778626,-36.977099,-0.787109,-0.099121,0.464844,0,0,0
201,23.541985,12.458015,-41.480916,-0.863281,0.004639,0.533569,0,0,0
204,26.961832,6.656489,-32.839695,-0.834351,0.014526,0.526001,0,0,0
207,24.335878,9.251908,-36.870229,-0.844238,-0.013428,0.526611,0,0,0
210,33.496183,8.122137,-29.374046,-0.870117,0.085938,0.584229,0,0,0
213,35.328244,6.015267,-29.908397,-0.826538,0.015015,0.455811,0,0,0
216,35.40458,9.145038,-28.351145,-0.841919,0.13208,0.569702,0,0,0
219,34.442748,7.40458,-28.381679,-0.851562,0.053101,0.503296,0,0,0
222,35.053435,7.435115,-27.007634,-0.841431,0.134155,0.565308,0,0,0
225,28.167939,7.129771,-30.091603,-0.818481,0.061035,0.488647,0,0,0
228,22.503817,6.59542,-31.89313,-0.859375,0.058472,0.591431,0,0,0
231,27.251908,5.068702,-23.557252,-0.862915,0.115967,0.612305,0,0,0
234,26.610687,4.732824,-27.358779,-0.80481,-0.01416,0.458618,0,0,0
237,19.694656,9.603053,-33.89313,-0.819824,-0.009277,0.471436,0,0,0
240,21.236641,9.465649,-28.076336,-0.850098,0.076904,0.590576,0,0,0
243,17.572519,9.51145,-30.900763,-0.827271,-0.047119,0.480347,0,0,0
246,21.312977,10.977099,-27.679389,-0.858154,0.031006,0.608154,0,0,0
249,28.564885,8.396947,-23.740458,-0.836304,-0.0354,0.533203,0,0,0
252,25.877863,11.267176,-31.068702,-0.825073,-0.060181,0.471069,0,0,0
255,27.099237,10.824427,-26.70229,-0.843018,0.061035,0.578735,0,0,0
2,24.748092,11.068702,-25.435115,-0.854126,0.018677,0.546631,0,0,0
5,27.618321,10.396947,-24.381679,-0.855103,0.057373,0.584839,0,0,0
8,28.48855,8.992366,-23.465649,-0.819458,0.015137,0.523926,0,0,0
11,28.030534,11.389313,-24.641221,-0.842529,0.048462,0.52124,0,0,0
14,29.007634,11.083969,-21.954198,-0.824585,0.049194,0.54834,0,0,0
17,25.725191,14.244275,-27.496183,-0.798462,-0.013916,0.494263,0,0,0
20,19.587786,16.381679,-32.396947,-0.858398,0.053589,0.510742,0,0,0
23,21.450382,12.580153,-26,-0.878906,0.172974,0.585571,0,0,0
26,26.946565,7.40458,-20.442748,-0.83606,0.120728,0.543213,0,0,0
29,23.068702,10,-25.175573,-0.847778,0.156006,0.515015,0,0,0
32,21.022901,7.068702,-21.969466,-0.856812,0.151733,0.510254,0,0,0
35,14.229008,7.374046,-24.244275,-0.852905,0.137207,0.472656,0,0,0
38,14.183206,6.183206,-20.534351,-0.861084,0.211548,0.586792,0,0,0
41,11.343511,5.282443,-20.793893,-0.835449,0.094116,0.464966,0,0,0
44,12.320611,7.053435,-19.541985,-0.884766,0.18103,0.566895,0,0,0
47,15.587786,3.725191,-16.992366,-0.808716,0.076904,0.444336,0,0,0
50,11.78626,7.862595,-21.312977,-0.834961,0.111938,0.522217,0,0,0
53,9.099237,7.450382,-21.007634,-0.84021,0.094482,0.531128,0,0,0
56,4.763359,8.122137,-21.847328,-0.862061,0.108398,0.578735,0,0,0
59,6.183206,5.129771,-18.396947,-0.862915,0.12915,0.585083,0,0,0
62,7.572519,3.51145,-19.038168,-0.808228,0.03125,0.507202,0,0,0
65,0.717557,7.374046,-25.801527,-0.826904,-0.026733,0.49939,0,0,0
68,3.450382,8.122137,-21.419847,-0.915527,0.096436,0.677734,0,0,0
71,12.412214,-0.030534,-13.435115,-0.817627,0.036865,0.557617,0,0,0
74,8.580153,5.465649,-21.618321,-0.786133,-0.022217,0.49939,0,0,0
77,10.580153,5.099237,-19.847328,-0.843262,0.061035,0.606812,0,0,0
80,8.412214,4.534351,-20.763359,-0.81897,-0.00293,0.512817,0,0,0
83,4.21374,6.122137,-21.954198,-0.858887,0.057861,0.558228,0,0,0
86,11.679389,1.770992,-15.29771,-0.878296,0.056763,0.632446,0,0,0
89,12.335878,-0.381679,-18.229008,-0.795654,-0.02771,0.422852,0,0,0
92,10.503817,3.648855,-20.748092,-0.842407,0.010254,0.535889,0,0,0
95,13.435115,0.732824,-16.656489,-0.863525,0.046509,0.536011,0,0,0
98,12.656489,-0.732824,-16.412214,-0.839844,0.020264,0.519287,0,0,0
101,10.793893,0.534351,-18.870229,-0.80249,-0.009277,0.498535,0,0,0
104,9.328244,2.381679,-18.259542,-0.849365,0.05603,0.547363,0,0,0
107,4.458015,2.961832,-21.740458,-0.854858,-0.044556,0.488647,0,0,0
110,5.435115,1.89313,-19.251908,-0.870728,0.039673,0.571533,0,0,0
113,10.305344,0.900763,-16.335878,-0.85083,-0.012329,0.550903,0,0,0
116,13.618321,2.641221,-19.099237,-0.829834,-0.023682,0.515503,0,0,0
119,17.465649,1.862595,-15.022901,-0.887451,0.055542,0.57019,0,0,0
122,17.282443,-1.022901,-15.206107,-0.778442,-0.065308,0.422119,0,0,0
125,9.450382,6.854962,-22.48855,-0.848267,0.015259,0.575806,0,0,0
128,8.931298,5.343511,-20.824427,-0.868286,0.001099,0.519165,0,0,0
131,8.030534,4.396947,-20.152672,-0.842773,0.004395,0.547607,0,0,0
134,11.862595,3.89313,-16.366412,-0.85376,0.028931,0.593628,0,0,0
137,12.076336,6.442748,-23.129771,-0.793335,-0.129517,0.364746,0,0,0
140,10.015267,8.549618,-23.603053,-0.854248,0.055176,0.575562,0,0,0
143,10.625954,7.312977,-20.351145,-0.870972,0.021118,0.577759,0,0,0
146,15.145038,2.80916,-17.374046,-0.856079,0.085449,0.548096,0,0,0
149,10.564885,4.076336,-20.763359,-0.827393,-0.024292,0.422607,0,0,0
152,7.832061,7.755725,-23.129771,-0.85437,0.029297,0.53186,0,0,0
155,10.610687,5.145038,-17.633588,-0.872559,0.063843,0.617188,0,0,0
158,11.984733,3.648855,-16.641221,-0.802368,-0.021851,0.410889,0,0,0
161,14.381679,8.870229,-17.770992,-0.88269,0.109131,0.672974,0,0,0
164,20.183206,5.374046,-12.335878,-0.859985,0.063354,0.50647,0,0,0
167,15.29771,8.564885,-18,-0.820068,0.052002,0.404785,0,0,0
170,10.671756,9.740458,-19.282443,-0.879517,0.098755,0.547974,0,0,0
173,6.335878,7.496183,-18.70229,-0.864868,0.068604,0.540527,0,0,0
176,4.70229,6.351145,-19.267176,-0.897217,0.081543,0.620972,0,0,0
179,8.610687,1.267176,-15.114504,-0.816284,0.003174,0.50061,0,0,0
182,5.496183,8.274809,-18.70229,-0.819092,0.02771,0.492065,0,0,0
185,5.694656,11.114504,-19.343511,-0.848145,-0.012451,0.509155,0,0,0
188,6.458015,9.984733,-17.251908,-0.90918,0.054443,0.615967,0,0,0
191,9.877863,7.679389,-13.312977,-0.816528,-0.008545,0.483521,0,0,0
194,12.687023,10.717557,-13.725191,-0.850098,0.041992,0.60437,0,0,0
197,11.633588,12.229008,-14.610687,-0.842285,-0.018066,0.502563,0,0,0
200,13.206107,9.984733,-11.633588,-0.885864,0.054688,0.593384,0,0,0
203,17.709924,8.442748,-10.167939,-0.838013,0.021606,0.53125,0,0,0
206,16.152672,11.221374,-12.183206,-0.823486,0.049072,0.481567,0,0,0
209,11.129771,15.603053,-15.770992,-0.849731,0.004639,0.421631,0,0,0
212,13.526718,9.847328,-11.114504,-0.87915,0.102783,0.624268,0,0,0
215,10.778626,12.122137,-12.473282,-0.78064,-0.030029,0.412109,0,0,0
218,7.954198,16.335878,-16.48855,-0.898438,0.060669,0.621826,0,0,0
221,14.687023,9.328244,-8.396947,-0.845093,0.060425,0.619873,0,0,0
224,15.969466,11.541985,-11.160305,-0.798828,0.014893,0.476074,0,0,0
227,12.70229,14.412214,-14.229008,-0.846558,0.050293,0.485718,0,0,0
230,13.328244,12,-11.099237,-0.853149,0.129272,0.598877,0,0,0
233,8.732824,13.847328,-12.610687,-0.812378,0.042603,0.452148,0,0,0
236,8.641221,13.938931,-12.519084,-0.896973,0.128784,0.672363,0,0,0
239,7.969466,12.015267,-11.083969,-0.812256,0.043457,0.438232,0,0,0
242,8.045802,14.366412,-13.267176,-0.854492,0.081421,0.554565,0,0,0
245,10.473282,10.748092,-9.847328,-0.865967,0.119873,0.578491,0,0,0
248,9.816794,11.19084,-11.251908,-0.797485,0.069092,0.484619,0,0,0
251,10.152672,11.89313,-12.259542,-0.876465,0.117432,0.621094,0,0,0
254,7.664122,10.671756,-11.450382,-0.860962,0.076904,0.512817,0,0,0
1,3.358779,12.748092,-12.870229,-0.841431,0.083862,0.467651,0,0,0
4,2.305344,12.335878,-11.89313,-0.878296,0.051636,0.542725,0,0,0
7,3.755725,10.839695,-11.221374,-0.845581,0.04248,0.525879,0,0,0
10,0.916031,15.007634,-13.572519,-0.839355,0.008301,0.449585,0,0,0
13,-0.259542,16.870229,-14.137405,-0.847656,0.014282,0.498169,0,0,0
16,2.442748,15.755725,-11.40458,-0.872314,0.035156,0.608398,0,0,0
19,5.374046,15.465649,-11.374046,-0.858154,-0.013916,0.531616,0,0,0
22,5.664122,16.030534,-10.442748,-0.827759,0.033447,0.509521,0,0,0
25,6.366412,17.664122,-11.526718,-0.846313,-0.020752,0.496582,0,0,0
28,6.641221,19.068702,-12.48855,-0.867554,0.013916,0.505371,0,0,0
31,5.40458,22.076336,-14.320611,-0.875488,0,0.457397,0,0,0
34,6.290076,19.328244,-12.854962,-0.911987,0.04187,0.589111,0,0,0
37,7.694656,17.633588,-11.923664,-0.86084,0.02063,0.507202,0,0,0
40,4.335878,21.938931,-14.977099,-0.863403,0.02124,0.449341,0,0,0
43,2.946565,22.992366,-15.51145,-0.898193,0.049561,0.515381,0,0,0
46,1.114504,23.832061,-15.832061,-0.87439,0.015625,0.450684,0,0,0
49,-0.793893,24.305344,-16.687023,-0.870605,0.023682,0.461548,0,0,0
52,-1.038168,25.679389,-17.083969,-0.883179,0.012329,0.515869,0,0,0
55,-0.717557,27.038168,-16.824427,-0.896851,0.005493,0.527466,0,0,0
58,1.236641,27.358779,-17.053435,-0.851196,-0.018799,0.412598,0,0,0
61,0.763359,29.847328,-17.679389,-0.862183,0.032349,0.514038,0,0,0
64,3.068702,29.51145,-17.40458,-0.883057,0.020508,0.588379,0,0,0
67,3.587786,28.793893,-16.259542,-0.848145,0.046387,0.500366,0,0,0
70,3.603053,29.908397,-16.061069,-0.839111,0.053589,0.47522,0,0,0
73,2.442748,32.290076,-17.984733,-0.884399,0.047119,0.546143,0,0,0
76,2.458015,30.549618,-16.977099,-0.824463,0.092529,0.440308,0,0,0
79,-0.152672,33.236641,-17.51145,-0.879639,0.10022,0.58252,0,0,0
82,-1.725191,33.465649,-16.763359,-0.851929,0.050781,0.476074,0,0,0
85,-1.129771,29.679389,-16.671756,-0.885864,0.107178,0.669067,0,0,0
88,-1.389313,29.89313,-15.129771,-0.810181,0.047363,0.426147,0,0,0
91,-4.793893,34.10687,-16.778626,-0.868652,0.069092,0.569458,0,0,0
94,-3.770992,31.236641,-15.618321,-0.858154,0.051025,0.550659,0,0,0
97,-3.664122,30.671756,-14.763359,-0.834473,0.036865,0.526001,0,0,0
100,-1.145038,29.740458,-14.366412,-0.838623,0.022339,0.576904,0,0,0
103,0.061069,30.015267,-13.022901,-0.816895,0.010376,0.49292,0,0,0
106,1.465649,28.366412,-12.931298,-0.87085,0.047852,0.68103,0,0,0
109,3.51145,25.129771,-10.122137,-0.809692,0.025024,0.540649,0,0,0
112,3.236641,26.656489,-11.450382,-0.822754,0.031494,0.549316,0,0,0
115,3.801527,27.114504,-11.740458,-0.840698,0.012573,0.552124,0,0,0
118,3.236641,29.068702,-11.694656,-0.834839,0.026489,0.520386,0,0,0
121,5.328244,23.832061,-11.160305,-0.859619,0.033081,0.688354,0,0,0
124,6.290076,21.374046,-9.572519,-0.789429,0.036011,0.495483,0,0,0
127,4.763359,27.236641,-11.374046,-0.795654,0.007324,0.466553,0,0,0
130,2.977099,26.534351,-11.251908,-0.84436,0.040405,0.599731,0,0,0
133,2.732824,22.717557,-10.580153,-0.832153,0.037842,0.612305,0,0,0
136,2.335878,22.137405,-10.610687,-0.817139,0.01123,0.577026,0,0,0
139,3.29771,21.877863,-11.343511,-0.830933,0.004028,0.573975,0,0,0
142,2.687023,20.503817,-10.610687,-0.829102,0.03833,0.552856,0,0,0
145,3.847328,19.89313,-10.458015,-0.815796,0.004028,0.573975,0,0,0
148,2.473282,22.198473,-10.549618,-0.817383,0.014282,0.504761,0,0,0
151,3.938931,17.129771,-9.89313,-0.83728,0.025757,0.626587,0,0,0
154,3.89313,17.022901,-9.526718,-0.808594,0.028198,0.548706,0,0,0
157,2.549618,20.091603,-10.70229,-0.802979,0.011719,0.515259,0,0,0
160,1.801527,18.839695,-10.259542,-0.831665,0.046143,0.540527,0,0,0
163,1.29771,17.358779,-10.122137,-0.847534,0.026611,0.596191,0,0,0
166,2.183206,13.145038,-9.679389,-0.834595,0.042603,0.584229,0,0,0
169,0,15.251908,-9.847328,-0.803955,0.033569,0.49939,0,0,0
172,-2.137405,14.320611,-10.473282,-0.852295,0.052979,0.614868,0,0,0
175,-2.931298,12.274809,-9.755725,-0.839233,0.021973,0.557617,0,0,0
178,-3.343511,11.251908,-9.755725,-0.820557,0.017334,0.535156,0,0,0
181,-3.419847,11.694656,-9.78626,-0.831055,0.003906,0.545898,0,0,0
184,-2.625954,10.59542,-9.633588,-0.846436,0.004028,0.59021,0,0,0
187,-1.954198,7.938931,-8.610687,-0.849243,0.001587,0.598022,0,0,0
190,-3.328244,8.48855,-8.167939,-0.833984,-0.004883,0.498901,0,0,0
193,-2.961832,7.053435,-8.305344,-0.83667,-0.008179,0.53064,0,0,0
196,-1.78626,6.778626,-7.862595,-0.841797,-0.036743,0.567505,0,0,0
199,-1.832061,4.748092,-6.977099,-0.82959,0.007935,0.515503,0,0,0
202,-0.183206,5.801527,-7.236641,-0.830688,-0.032959,0.528931,0,0,0
205,-0.80916,4.167939,-7.419847,-0.837646,0.008301,0.493774,0,0,0
208,-1.251908,3.251908,-7.557252,-0.837036,0.027588,0.502563,0,0,0
211,-1.770992,2.977099,-8.580153,-0.869385,0.001343,0.572998,0,0,0
214,-4.427481,6.045802,-8.091603,-0.833618,0.005127,0.397583,0,0,0
217,-6.381679,6.076336,-9.709924,-0.883423,0.015503,0.523315,0,0,0
220,-6.412214,3.114504,-9.038168,-0.876953,0.01709,0.532959,0,0,0
223,-7.343511,5.328244,-8.778626,-0.843628,-0.012329,0.423218,0,0,0
226,-7.572519,7.145038,-10.259542,-0.866821,-0.009399,0.509644,0,0,0
229,-7.603053,5.480916,-9.175573,-0.866943,-0.002319,0.486572,0,0,0
232,-8.21374,8.21374,-9.19084,-0.873657,-0.015503,0.500732,0,0,0
235,-7.251908,5.740458,-9.877863,-0.901001,-0.012573,0.613647,0,0,0
238,-6.625954,8.427481,-8.503817,-0.829346,-0.021729,0.396973,0,0,0
241,-6.977099,11.847328,-10.061069,-0.897461,-0.023926,0.589966,0,0,0
244,-7.007634,9.51145,-8.381679,-0.897461,-0.0177,0.521851,0,0,0
247,-6.045802,7.51145,-9.083969,-0.859985,-0.019043,0.494507,0,0,0
250,-5.984733,13.419847,-8.503817,-0.861572,-0.041382,0.483887,0,0,0
253,-6.152672,10.076336,-9.633588,-0.893921,0.000122,0.572998,0,0,0
0,-6.778626,13.572519,-7.557252,-0.832275,-0.026733,0.413208,0,0,0
3,-6.870229,16.10687,-9.328244,-0.897461,-0.037109,0.571167,0,0,0
6,-6.564885,10.732824,-8.351145,-0.886963,-0.004761,0.588989,0,0,0
9,-7.053435,12.274809,-6.763359,-0.793701,-0.041992,0.393677,0,0,0
12,-5.496183,16.961832,-8.671756,-0.888306,-0.085083,0.570557,0,0,0
15,-3.725191,13.160305,-7.603053,-0.880127,-0.046631,0.522949,0,0,0
18,-4.015267,14.305344,-6.839695,-0.826904,-0.051025,0.413696,0,0,0
21,-1.007634,20.351145,-7.78626,-0.880249,-0.099731,0.524902,0,0,0
24,0.244275,16.122137,-7.083969,-0.858521,-0.047974,0.472778,0,0,0
27,1.099237,15.251908,-6.458015,-0.850098,-0.043945,0.539429,0,0,0
30,1.557252,20.870229,-5.923664,-0.867188,-0.037109,0.501343,0,0,0
33,1.038168,19.160305,-5.89313,-0.883911,-0.035522,0.533936,0,0,0
36,2.183206,18.274809,-6.137405,-0.854492,-0.03186,0.532471,0,0,0
39,0.931298,19.587786,-5.572519,-0.835938,-0.007446,0.450439,0,0,0
42,0.824427,20.10687,-6.580153,-0.865112,-0.014526,0.540161,0,0,0
45,1.007634,19.709924,-5.496183,-0.874756,-0.023682,0.57251,0,0,0
48,1.251908,16.473282,-5.160305,-0.855835,-0.019043,0.545166,0,0,0
51,2.091603,20.564885,-5.450382,-0.840942,-0.037964,0.453735,0,0,0
54,2.793893,17.267176,-5.89313,-0.880615,-0.0177,0.572266,0,0,0
57,3.19084,15.29771,-5.068702,-0.849487,-0.018433,0.531128,0,0,0
60,2.717557,19.419847,-5.465649,-0.835938,-0.030029,0.487915,0,0,0
63,3.328244,20.137405,-5.587786,-0.894165,-0.047119,0.571167,0,0,0
66,3.557252,13.572519,-5.801527,-0.847046,-0.000854,0.504761,0,0,0
69,3.755725,18.916031,-5.312977,-0.847046,-0.048584,0.531128,0,0,0
72,5.038168,17.114504,-4.839695,-0.851318,-0.035156,0.511108,0,0,0
75,6.396947,16.503817,-5.40458,-0.873413,-0.044556,0.547852,0,0,0
78,5.145038,16.80916,-4.900763,-0.817505,-0.033813,0.382324,0,0,0
81,5.114504,17.40458,-5.450382,-0.875,-0.035034,0.555542,0,0,0
84,4.931298,17.175573,-4.992366,-0.877563,-0.015503,0.529785,0,0,0
87,4.076336,19.526718,-4.351145,-0.837646,-0.0177,0.40332,0,0,0
90,3.343511,15.770992,-7.51145,-0.910278,0.018677,0.629395,0,0,0
93,1.29771,13.908397,-5.282443,-0.842163,0.014648,0.513794,0,0,0
96,-1.221374,17.755725,-6.183206,-0.816284,0.002075,0.359741,0,0,0
99,-0.549618,15.740458,-8.229008,-0.904907,-0.002808,0.637451,0,0,0
102,-0.961832,13.862595,-5.908397,-0.835938,0.02002,0.451172,0,0,0
105,-1.633588,17.419847,-7.160305,-0.850098,-0.005249,0.487549,0,0,0
108,-1.725191,17.984733,-7.664122,-0.910645,-0.005127,0.627441,0,0,0
111,-1.877863,11.083969,-7.206107,-0.868896,-0.003418,0.571045,0,0,0
114,-4.549618,13.572519,-6.381679,-0.809204,-0.013428,0.401245,0,0,0
117,-3.633588,17.557252,-7.007634,-0.870728,-0.04834,0.500488,0,0,0
120,-1.725191,16.580153,-7.083969,-0.895264,-0.03064,0.548828,0,0,0
123,-0.503817,16.152672,-5.908397,-0.823975,-0.027222,0.426636,0,0,0
126,-0.335878,18.305344,-6.564885,-0.872559,-0.033447,0.541504,0,0,0
129,-0.076336,16.946565,-6.015267,-0.871216,-0.023071,0.540405,0,0,0
132,-0.290076,15.633588,-6.137405,-0.848145,-0.015747,0.476929,0,0,0
135,-1.435115,19.145038,-5.022901,-0.838013,0.002563,0.430664,0,0,0
138,-2.625954,15.862595,-6.931298,-0.902222,-0.029663,0.612671,0,0,0
141,-3.29771,14.381679,-6.381679,-0.841675,0.010254,0.484009,0,0,0
144,-4.427481,18.70229,-5.29771,-0.838501,-0.031738,0.449707,0,0,0
147,-4.10687,16.061069,-6.244275,-0.892334,-0.00769,0.5448,0,0,0
150,-3.221374,17.29771,-4.778626,-0.845459,-0.028198,0.457275,0,0,0
153,-3.29771,16.916031,-7.099237,-0.876343,-0.030273,0.542847,0,0,0
156,-3.541985,14.610687,-6.977099,-0.853027,-0.000732,0.480835,0,0,0
159,-3.862595,15.206107,-6.580153,-0.845459,-0.015259,0.483398,0,0,0
162,-2.564885,19.541985,-5.984733,-0.886597,-0.022461,0.506958,0,0,0
165,-2.687023,16.885496,-6.870229,-0.884399,0.002686,0.49353,0,0,0
168,-3.435115,19.557252,-5.435115,-0.883423,-0.008545,0.503418,0,0,0
171,-5.251908,14.045802,-7.282443,-0.880371,0.027954,0.540894,0,0,0
174,-7.694656,18.580153,-5.755725,-0.859009,-0.001953,0.49353,0,0,0
177,-6.931298,20.59542,-6.076336,-0.856567,-0.032959,0.440918,0,0,0
180,-6.824427,20.503817,-6.80916,-0.897583,-0.01062,0.534302,0,0,0
183,-5.603053,17.862595,-5.389313,-0.877808,-0.026245,0.496582,0,0,0
186,-5.007634,20.030534,-4.580153,-0.848633,-0.049194,0.449463,0,0,0
189,-3.832061,14.076336,-6.396947,-0.860229,-0.02417,0.49939,0,0,0
192,-1.816794,18.534351,-3.801527,-0.822754,-0.049683,0.397339,0,0,0
195,-0.366412,22.427481,-4.030534,-0.870117,-0.039917,0.462402,0,0,0
198,-0.366412,16.671756,-3.603053,-0.892334,-0.006836,0.527466,0,0,0
201,-1.709924,15.923664,-3.709924,-0.840332,-0.023438,0.466797,0,0,0
204,-1.78626,20.320611,-3.374046,-0.861816,-0.045898,0.481812,0,0,0
207,-0.580153,19.114504,-3.312977,-0.871582,-0.020752,0.462769,0,0,0
210,0.580153,21.419847,-3.129771,-0.908813,-0.043457,0.601929,0,0,0
213,-0.198473,16.80916,-4.030534,-0.868286,0.011963,0.458252,0,0,0
216,0.015267,19.343511,-2.183206,-0.861938,-0.027344,0.48938,0,0,0
219,-0.931298,19.954198,-3.450382,-0.885498,-0.009277,0.520264,0,0,0
222,-1.160305,17.312977,-2.931298,-0.880127,0.011108,0.490356,0,0,0
225,-3.267176,17.603053,-2.519084,-0.877075,-0.023071,0.570312,0,0,0
228,-3.618321,18.916031,-2.671756,-0.843506,0.026001,0.374634,0,0,0
231,-3.450382,22.122137,-2.167939,-0.911743,-0.040894,0.591309,0,0,0
234,-3.40458,18.778626,-2.870229,-0.903442,-0.003296,0.574097,0,0,0
237,-4.396947,14.534351,-3.450382,-0.860229,-0.007446,0.506592,0,0,0
240,-3.740458,21.099237,-1.648855,-0.830322,-0.023682,0.406494,0,0,0
243,-5.129771,16.885496,-3.938931,-0.896851,-0.000732,0.552856,0,0,0
246,-5.099237,16.564885,-2.335878,-0.828979,0.001465,0.386597,0,0,0
249,-4.641221,20.625954,-1.587786,-0.882568,-0.047485,0.533447,0,0,0
252,-3.465649,15.236641,-2.977099,-0.869141,-0.017822,0.497437,0,0,0
255,-2.610687,16.045802,-2.045802,-0.83374,-0.005737,0.416382,0,0,0
2,-4.824427,18.671756,-0.396947,-0.86438,0.001221,0.472656,0,0,0
5,-4.931298,19.587786,-0.870229,-0.890015,-0.026001,0.515869,0,0,0
8,-6.030534,15.282443,-2.977099,-0.888794,0.011719,0.510498,0,0,0
11,-5.419847,17.053435,-1.572519,-0.85791,-0.002563,0.448608,0,0,0
14,-6.015267,15.679389,-2.061069,-0.924561,-0.014404,0.582642,0,0,0
17,-7.755725,13.603053,-1.496183,-0.852539,0.038452,0.393066,0,0,0
20,-8.061069,15.572519,-1.389313,-0.872192,-0.019897,0.470459,0,0,0
23,-8.061069,14.152672,-1.877863,-0.893066,0.011841,0.461304,0,0,0
26,-8.167939,14.122137,-0.534351,-0.881104,-0.009033,0.484375,0,0,0
29,-7.618321,16.259542,-0.59542,-0.868164,-0.00647,0.414551,0,0,0
32,-6.030534,16.59542,1.206107,-0.886841,0.007202,0.460938,0,0,0
35,-6.412214,14.641221,0.687023,-0.894287,-0.002319,0.562256,0,0,0
38,-7.587786,13.358779,0.824427,-0.861084,0.013916,0.477173,0,0,0
41,-10.061069,11.603053,0.137405,-0.878052,0.011597,0.518188,0,0,0
44,-10.854962,12,1.038168,-0.859131,-0.012817,0.490601,0,0,0
