Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
9,-11.145038,12.137405,7.832061,-0.606201,0.23291,0.758667,0,0,0
12,-11.801527,12.458015,8.030534,-0.609497,0.23877,0.760864,0,0,0
15,-12.259542,12.21374,8.80916,-0.606934,0.237183,0.752808,0,0,0
18,-12.427481,12.412214,8.885496,-0.599121,0.234741,0.746582,0,0,0
21,-12.59542,12.580153,9.312977,-0.599243,0.235352,0.746338,0,0,0
24,-12.854962,12.946565,9.526718,-0.596558,0.231567,0.735474,0,0,0
27,-12.977099,13.419847,9.908397,-0.596313,0.231567,0.73645,0,0,0
30,-13.374046,14.091603,10.244275,-0.591675,0.229858,0.734375,0,0,0
33,-13.725191,14.763359,10.549618,-0.593384,0.227295,0.733276,0,0,0
36,-13.633588,15.267176,11.068702,-0.595703,0.223022,0.730957,0,0,0
39,-13.740458,16.045802,11.053435,-0.59314,0.222046,0.733521,0,0,0
42,-13.862595,16.564885,11.496183,-0.598389,0.220337,0.735962,0,0,0
45,-13.709924,17.022901,12.045802,-0.5896,0.218262,0.736206,0,0,0
48,-13.419847,17.557252,12.10687,-0.59314,0.218872,0.743042,0,0,0
51,-13.541985,18.030534,12.381679,-0.592651,0.215576,0.742065,0,0,0
54,-13.618321,18.549618,12.335878,-0.59375,0.218262,0.741089,0,0,0
57,-14,19.022901,12.458015,-0.597656,0.220215,0.750122,0,0,0
60,-14.290076,19.389313,12.717557,-0.599854,0.223877,0.748169,0,0,0
63,-14.503817,19.816794,12.839695,-0.60022,0.223022,0.755737,0,0,0
66,-14.381679,20.351145,13.083969,-0.605225,0.216431,0.753296,0,0,0
69,-14.580153,20.717557,13.114504,-0.605713,0.220581,0.760376,0,0,0
72,-14.442748,21.053435,13.129771,-0.6073,0.224854,0.760132,0,0,0
75,-14.549618,21.374046,13.267176,-0.610962,0.226807,0.763672,0,0,0
78,-14.80916,21.343511,13.419847,-0.615234,0.226929,0.765015,0,0,0
81,-14.900763,22.061069,13.419847,-0.622192,0.233276,0.771118,0,0,0
84,-15.145038,21.862595,13.923664,-0.616211,0.233032,0.769775,0,0,0
87,-15.206107,22.198473,13.877863,-0.623779,0.234741,0.776855,0,0,0
90,-15.267176,22.274809,13.938931,-0.624878,0.238281,0.779297,0,0,0
93,-15.435115,22.229008,14.091603,-0.624146,0.238403,0.782104,0,0,0
96,-15.877863,22.412214,13.801527,-0.631348,0.241699,0.785156,0,0,0
99,-16.274809,22.290076,14.244275,-0.634888,0.243408,0.786743,0,0,0
102,-16.48855,22.152672,14.305344,-0.634033,0.243652,0.78772,0,0,0
105,-16.656489,21.89313,14.534351,-0.639282,0.242676,0.794678,0,0,0
108,-17.022901,21.755725,14.70229,-0.644409,0.249878,0.798584,0,0,0
111,-17.160305,21.557252,14.916031,-0.646118,0.250854,0.798462,0,0,0
114,-17.450382,21.328244,14.946565,-0.650513,0.254883,0.803833,0,0,0
117,-17.679389,20.671756,15.51145,-0.655518,0.255615,0.805664,0,0,0
120,-18.045802,20.458015,14.931298,-0.650757,0.259888,0.808716,0,0,0
123,-18.732824,20.030534,15.526718,-0.660889,0.263184,0.804932,0,0,0
126,-19.40458,19.801527,15.40458,-0.658813,0.263184,0.802246,0,0,0
129,-19.832061,19.480916,15.908397,-0.656982,0.265015,0.80127,0,0,0
132,-20.427481,19.389313,16.335878,-0.660278,0.262817,0.795776,0,0,0
135,-20.534351,19.083969,16.396947,-0.659058,0.262207,0.796753,0,0,0
138,-20.931298,18.854962,16.885496,-0.656494,0.262817,0.793701,0,0,0
141,-21.29771,19.007634,16.900763,-0.656006,0.266113,0.790894,0,0,0
144,-21.770992,18.610687,17.633588,-0.652466,0.261108,0.780762,0,0,0
147,-22.244275,18.80916,17.694656,-0.654297,0.266724,0.780518,0,0,0
150,-22.946565,19.679389,17.664122,-0.651367,0.262939,0.781006,0,0,0
153,-23.480916,19.938931,17.969466,-0.644775,0.263306,0.766235,0,0,0
156,-24.458015,20.763359,17.221374,-0.651123,0.272217,0.768921,0,0,0
159,-25.648855,21.007634,17.816794,-0.650513,0.264282,0.768921,0,0,0
162,-26.381679,21.450382,17.740458,-0.6521,0.263184,0.764526,0,0,0
165,-27.221374,21.450382,18.320611,-0.650879,0.261475,0.762451,0,0,0
168,-27.557252,21.389313,19.007634,-0.65686,0.255371,0.760254,0,0,0
171,-27.541985,21.419847,19.816794,-0.653442,0.246338,0.752808,0,0,0
174,-27.29771,21.480916,20.656489,-0.65271,0.245239,0.755005,0,0,0
177,-26.549618,21.267176,21.358779,-0.650391,0.241089,0.749634,0,0,0
180,-26.381679,21.832061,21.694656,-0.649536,0.241943,0.743164,0,0,0
183,-26.442748,22.305344,22.045802,-0.650879,0.240845,0.743408,0,0,0
186,-26.717557,22.885496,22.229008,-0.651489,0.240112,0.745483,0,0,0
189,-27.389313,23.328244,22.167939,-0.651733,0.240601,0.744995,0,0,0
192,-28.045802,23.923664,22.732824,-0.654053,0.238892,0.739258,0,0,0
195,-28.70229,24.70229,22.946565,-0.64978,0.234253,0.741699,0,0,0
198,-28.717557,25.19084,23.282443,-0.647949,0.233765,0.739502,0,0,0
201,-28.717557,25.389313,23.465649,-0.652954,0.231567,0.740234,0,0,0
204,-28.625954,26.259542,23.954198,-0.6521,0.226685,0.741821,0,0,0
207,-28.534351,26.824427,24.045802,-0.653687,0.233154,0.741943,0,0,0
210,-28.580153,27.145038,24.671756,-0.654297,0.228882,0.737793,0,0,0
213,-28.442748,27.954198,24.671756,-0.65332,0.229736,0.740356,0,0,0
216,-28.80916,28.198473,25.236641,-0.660645,0.231567,0.741821,0,0,0
219,-29.053435,28.717557,25.465649,-0.660034,0.231567,0.744995,0,0,0
222,-29.19084,29.557252,25.694656,-0.657959,0.233521,0.744629,0,0,0
225,-29.221374,29.816794,26.412214,-0.664551,0.226929,0.74292,0,0,0
228,-29.435115,30.519084,26.396947,-0.658569,0.231934,0.743652,0,0,0
231,-29.648855,31.282443,26.625954,-0.660278,0.22876,0.746826,0,0,0
234,-30.061069,32.183206,26.916031,-0.664185,0.232178,0.748413,0,0,0
237,-30.70229,33.068702,26.641221,-0.662964,0.233887,0.749634,0,0,0
240,-31.358779,33.801527,26.671756,-0.661377,0.235352,0.748413,0,0,0
243,-32.427481,34.351145,26.931298,-0.668335,0.238037,0.749878,0,0,0
246,-32.961832,34.671756,27.236641,-0.670776,0.238892,0.761353,0,0,0
249,-33.328244,34.412214,28.137405,-0.677979,0.232666,0.766968,0,0,0
252,-33.19084,34.244275,28.458015,-0.682617,0.232056,0.769775,0,0,0
255,-33.022901,33.801527,29.038168,-0.689087,0.225098,0.777954,0,0,0
2,-32.824427,33.175573,29.801527,-0.694458,0.22522,0.785645,0,0,0
5,-32.335878,31.954198,30.59542,-0.702637,0.221802,0.80249,0,0,0
8,-32.091603,30.900763,31.145038,-0.708496,0.222534,0.80957,0,0,0
11,-31.89313,29.740458,32.061069,-0.709351,0.215942,0.820312,0,0,0
14,-31.709924,28.748092,32.503817,-0.716431,0.208618,0.8302,0,0,0
17,-31.541985,27.755725,32.625954,-0.718506,0.209473,0.838257,0,0,0
20,-31.923664,26.763359,32.824427,-0.719238,0.210327,0.837158,0,0,0
23,-32.549618,25.603053,32.900763,-0.730469,0.214233,0.846436,0,0,0
26,-32.961832,24.274809,33.328244,-0.731445,0.210327,0.845093,0,0,0
29,-33.465649,23.160305,33.526718,-0.732056,0.208008,0.846802,0,0,0
32,-33.969466,21.740458,33.709924,-0.733154,0.20874,0.849487,0,0,0
35,-34.259542,20.732824,34,-0.73291,0.209961,0.846802,0,0,0
38,-34.625954,19.572519,34.290076,-0.7323,0.204346,0.842529,0,0,0
41,-34.793893,18.503817,34.534351,-0.727295,0.204468,0.836304,0,0,0
44,-34.992366,17.633588,34.641221,-0.72998,0.202393,0.833618,0,0,0
47,-35.129771,16.580153,34.961832,-0.724854,0.19812,0.827881,0,0,0
50,-35.740458,15.694656,34.961832,-0.723999,0.196167,0.817017,0,0,0
53,-36.076336,15.099237,35.145038,-0.723389,0.193848,0.817993,0,0,0
56,-36.396947,14.305344,35.312977,-0.720215,0.192139,0.809448,0,0,0
59,-36.977099,13.51145,35.19084,-0.721802,0.188354,0.801636,0,0,0
62,-37.603053,12.977099,35.465649,-0.715576,0.182983,0.794678,0,0,0
65,-37.847328,12.549618,35.618321,-0.714233,0.179565,0.78833,0,0,0
68,-38.152672,12.320611,35.343511,-0.712646,0.175171,0.781006,0,0,0
71,-38.549618,12.152672,35.343511,-0.714966,0.166748,0.778442,0,0,0
74,-38.961832,12.030534,35.343511,-0.707153,0.165283,0.773926,0,0,0
77,-39.19084,11.938931,35.251908,-0.705444,0.1604,0.770386,0,0,0
80,-39.389313,12.015267,35.083969,-0.706909,0.153198,0.764404,0,0,0
83,-39.51145,12.229008,34.946565,-0.697754,0.14917,0.761597,0,0,0
86,-39.984733,12.458015,34.732824,-0.701294,0.146973,0.764282,0,0,0
89,-40.015267,12.916031,34.610687,-0.700806,0.141357,0.758789,0,0,0
92,-39.89313,13.099237,34.48855,-0.70105,0.137817,0.758423,0,0,0
95,-40,13.419847,34.335878,-0.69873,0.132935,0.757568,0,0,0
98,-39.832061,13.648855,34.244275,-0.700562,0.130615,0.757446,0,0,0
101,-39.572519,14,34.198473,-0.69812,0.129517,0.76001,0,0,0
104,-38.977099,14.473282,34.061069,-0.700195,0.130249,0.762207,0,0,0
107,-38.748092,14.824427,33.847328,-0.704224,0.127441,0.768921,0,0,0
110,-38.641221,14.931298,33.877863,-0.707886,0.126465,0.776367,0,0,0
113,-38.442748,14.931298,33.633588,-0.708496,0.12793,0.78479,0,0,0
116,-38.198473,14.763359,33.679389,-0.717163,0.12561,0.797607,0,0,0
119,-38.061069,14.458015,33.618321,-0.723877,0.120972,0.804199,0,0,0
122,-37.862595,14.137405,33.389313,-0.724976,0.121826,0.811035,0,0,0
125,-37.603053,13.709924,33.099237,-0.733032,0.121826,0.821045,0,0,0
128,-37.29771,12.961832,32.977099,-0.744507,0.119995,0.830444,0,0,0
131,-37.19084,12.366412,32.687023,-0.737915,0.121338,0.832642,0,0,0
134,-37.007634,11.725191,32.549618,-0.750854,0.123779,0.840576,0,0,0
137,-37.007634,10.961832,32.473282,-0.754761,0.123413,0.843628,0,0,0
140,-36.824427,10.10687,32.030534,-0.756226,0.123535,0.849854,0,0,0
143,-36.80916,8.870229,31.908397,-0.761475,0.12854,0.85376,0,0,0
146,-37.175573,8.351145,31.419847,-0.758911,0.132202,0.859619,0,0,0
149,-37.496183,6.900763,31.374046,-0.764038,0.132568,0.860474,0,0,0
152,-37.862595,5.770992,31.099237,-0.759399,0.13147,0.861084,0,0,0
155,-38.320611,4.610687,30.320611,-0.761475,0.133911,0.861206,0,0,0
158,-38.793893,3.755725,30.198473,-0.757324,0.132446,0.858276,0,0,0
161,-39.282443,2.564885,29.877863,-0.76062,0.132568,0.856201,0,0,0
164,-39.832061,1.664122,29.282443,-0.755737,0.133423,0.85376,0,0,0
167,-40.671756,0.610687,28.977099,-0.749878,0.133057,0.846924,0,0,0
170,-41.19084,-0.564885,28.549618,-0.749756,0.128052,0.839478,0,0,0
173,-41.618321,-1.145038,28.045802,-0.745239,0.125244,0.82959,0,0,0
176,-42.122137,-1.923664,27.541985,-0.73999,0.121582,0.820923,0,0,0
179,-42.717557,-2.412214,26.946565,-0.739136,0.123535,0.813599,0,0,0
182,-43.251908,-3.099237,26.793893,-0.727539,0.119507,0.805176,0,0,0
185,-43.664122,-3.206107,26.045802,-0.723877,0.117554,0.797119,0,0,0
188,-44.625954,-3.541985,25.679389,-0.72522,0.113159,0.792725,0,0,0
191,-44.992366,-3.40458,25.175573,-0.723389,0.116333,0.786987,0,0,0
194,-45.374046,-3.938931,25.221374,-0.715698,0.109131,0.777832,0,0,0
197,-45.709924,-3.419847,24.564885,-0.711792,0.110352,0.77417,0,0,0
200,-45.938931,-3.526718,24.717557,-0.7146,0.105225,0.769287,0,0,0
203,-45.877863,-3.40458,24.183206,-0.707764,0.103027,0.766357,0,0,0
206,-45.969466,-2.992366,23.832061,-0.711182,0.104248,0.767578,0,0,0
209,-46.21374,-3.083969,24.137405,-0.713013,0.099365,0.762451,0,0,0
212,-46.167939,-2.824427,23.847328,-0.708374,0.096558,0.764648,0,0,0
215,-46.396947,-2.625954,23.801527,-0.713013,0.092163,0.764771,0,0,0
218,-46.320611,-2.48855,23.725191,-0.718262,0.09375,0.7677,0,0,0
221,-46.427481,-2.045802,23.374046,-0.711548,0.092407,0.768555,0,0,0
224,-46.48855,-1.923664,23.755725,-0.720215,0.092407,0.769897,0,0,0
227,-46.427481,-1.648855,23.877863,-0.7229,0.078613,0.766113,0,0,0
230,-46.305344,-1.221374,23.557252,-0.731812,0.080688,0.776245,0,0,0
233,-46.244275,-0.900763,23.832061,-0.731567,0.075317,0.776489,0,0,0
236,-46.045802,-0.70229,24.229008,-0.732788,0.071411,0.784058,0,0,0
239,-45.587786,-0.152672,23.954198,-0.7323,0.069214,0.788574,0,0,0
242,-45.328244,-0.244275,24.564885,-0.739746,0.062134,0.795898,0,0,0
245,-44.625954,-0.167939,24.473282,-0.747192,0.059692,0.801025,0,0,0
248,-44.183206,0.091603,24.351145,-0.74707,0.060303,0.807617,0,0,0
251,-43.923664,-0.290076,24.824427,-0.755005,0.059082,0.815063,0,0,0
254,-43.374046,-0.076336,24.992366,-0.759033,0.057007,0.825684,0,0,0
1,-42.977099,-0.610687,25.221374,-0.756348,0.055298,0.824219,0,0,0
4,-42.625954,-1.038168,25.328244,-0.762085,0.061279,0.83252,0,0,0
7,-42.21374,-0.763359,25.450382,-0.770264,0.060181,0.840454,0,0,0
10,-41.725191,-1.541985,26.10687,-0.769287,0.049927,0.835571,0,0,0
13,-41.145038,-1.725191,25.923664,-0.766968,0.059814,0.842163,0,0,0
16,-41.129771,-2.183206,26.305344,-0.768188,0.061523,0.843384,0,0,0
19,-40.839695,-2.961832,26.503817,-0.778076,0.063721,0.848999,0,0,0
22,-40.70229,-3.557252,26.610687,-0.77124,0.068237,0.849487,0,0,0
25,-40.916031,-4.519084,27.099237,-0.778442,0.065674,0.848145,0,0,0
28,-40.778626,-4.80916,27.022901,-0.778931,0.067505,0.850708,0,0,0
31,-40.900763,-5.664122,27.694656,-0.782593,0.066406,0.85437,0,0,0
34,-40.503817,-6.183206,28,-0.776978,0.06189,0.850708,0,0,0
37,-40.137405,-6.458015,28.366412,-0.779907,0.0625,0.853638,0,0,0
40,-39.877863,-7.221374,28.687023,-0.776123,0.060791,0.842529,0,0,0
43,-39.633588,-7.648855,28.931298,-0.778564,0.062866,0.846313,0,0,0
46,-39.801527,-8.030534,29.343511,-0.778687,0.058472,0.845337,0,0,0
49,-39.480916,-8.48855,29.664122,-0.772339,0.056396,0.840088,0,0,0
52,-39.435115,-8.931298,30.061069,-0.770142,0.05542,0.840332,0,0,0
55,-39.374046,-9.267176,30.091603,-0.774048,0.051025,0.838013,0,0,0
58,-39.068702,-9.725191,30.274809,-0.773315,0.048584,0.837769,0,0,0
61,-39.175573,-10.625954,30.458015,-0.768677,0.048218,0.835693,0,0,0
64,-39.083969,-10.946565,30.427481,-0.771973,0.042236,0.83252,0,0,0
67,-38.458015,-11.282443,30.70229,-0.770752,0.035522,0.834595,0,0,0
70,-38.21374,-11.969466,30.793893,-0.77124,0.032104,0.833618,0,0,0
73,-37.725191,-12.396947,30.717557,-0.763428,0.029419,0.833618,0,0,0
76,-37.435115,-12.59542,30.916031,-0.766968,0.03064,0.838989,0,0,0
79,-36.839695,-13.618321,31.221374,-0.762939,0.03186,0.85376,0,0,0
82,-36.091603,-15.389313,31.587786,-0.755371,0.026733,0.921387,0,0,0
85,-34.656489,-20.244275,32.015267,-0.769531,0.020874,0.96582,0,0,0
88,-31.496183,-29.89313,32.610687,-0.783813,0.00061,0.949097,0,0,0
91,-27.755725,-35.694656,32.366412,-0.765137,-0.016113,0.848145,0,0,0
94,-26.137405,-34.366412,31.007634,-0.728638,0.002197,0.764648,0,0,0
97,-27.068702,-28.137405,30.381679,-0.746948,0.020752,0.720825,0,0,0
100,-29.129771,-24.290076,29.877863,-0.770874,0.039673,0.71228,0,0,0
103,-32.061069,-21.236641,28.824427,-0.76709,0.052979,0.733154,0,0,0
106,-35.145038,-19.603053,29.114504,-0.76062,0.047607,0.753906,0,0,0
109,-36.412214,-18.137405,28.839695,-0.745117,0.040771,0.78064,0,0,0
112,-36.167939,-17.633588,29.389313,-0.745117,0.030151,0.798462,0,0,0
115,-34.473282,-17.969466,30.198473,-0.741577,0.020996,0.807129,0,0,0
118,-31.89313,-18.793893,30.351145,-0.735229,0.023926,0.814453,0,0,0
121,-29.740458,-19.938931,30.183206,-0.731689,0.030884,0.80957,0,0,0
124,-28.70229,-20.992366,29.908397,-0.730591,0.044312,0.80481,0,0,0
127,-28.839695,-21.877863,29.587786,-0.730957,0.053345,0.805054,0,0,0
130,-29.664122,-22.610687,29.40458,-0.734985,0.055908,0.806274,0,0,0
133,-30.320611,-23.770992,29.740458,-0.730957,0.047607,0.806519,0,0,0
136,-30.763359,-24.793893,29.694656,-0.729614,0.041016,0.808594,0,0,0
139,-30.412214,-25.740458,29.480916,-0.729858,0.040771,0.80481,0,0,0
142,-30.076336,-26.534351,29.358779,-0.727661,0.035278,0.801025,0,0,0
145,-29.648855,-26.931298,29.29771,-0.726074,0.037231,0.789795,0,0,0
148,-29.312977,-27.145038,29.40458,-0.728516,0.037842,0.789917,0,0,0
151,-28.564885,-27.267176,29.725191,-0.72876,0.040039,0.782959,0,0,0
154,-27.847328,-27.251908,30.015267,-0.727905,0.039917,0.777344,0,0,0
157,-27.175573,-26.900763,30.167939,-0.723267,0.042236,0.778931,0,0,0
160,-26.519084,-26.564885,30.59542,-0.720947,0.043213,0.772339,0,0,0
163,-25.801527,-26.198473,30.916031,-0.716064,0.047852,0.765503,0,0,0
166,-25.572519,-25.725191,31.129771,-0.717896,0.05188,0.76709,0,0,0
169,-25.236641,-25.19084,31.450382,-0.71521,0.053101,0.765747,0,0,0
172,-25.236641,-24.80916,31.603053,-0.702271,0.055786,0.763062,0,0,0
175,-25.328244,-24.732824,32.076336,-0.702515,0.055664,0.760742,0,0,0
178,-25.175573,-24.519084,32.427481,-0.698486,0.059937,0.761353,0,0,0
181,-24.992366,-24.015267,32.778626,-0.690918,0.057861,0.759399,0,0,0
184,-24.671756,-23.847328,33.068702,-0.692139,0.054077,0.759644,0,0,0
187,-24.229008,-23.877863,33.068702,-0.688843,0.054565,0.762207,0,0,0
190,-24.045802,-23.664122,32.656489,-0.684326,0.055786,0.757324,0,0,0
193,-24.10687,-23.694656,32.427481,-0.680786,0.061768,0.762085,0,0,0
196,-24.290076,-24.396947,32.580153,-0.688965,0.060425,0.765137,0,0,0
199,-24.610687,-24.335878,32.381679,-0.663452,0.055054,0.766724,0,0,0
202,-24.931298,-23.358779,31.679389,-0.663574,0.05603,0.763794,0,0,0
205,-25.312977,-23.328244,30.59542,-0.679688,0.061401,0.770386,0,0,0
208,-26.015267,-24.916031,31.206107,-0.672607,0.057007,0.772095,0,0,0
211,-25.969466,-24.732824,31.022901,-0.663208,0.056519,0.771973,0,0,0
214,-25.633588,-24.870229,31.664122,-0.662354,0.047974,0.772217,0,0,0
217,-24.610687,-25.236641,31.099237,-0.667603,0.048584,0.768799,0,0,0
220,-24.152672,-25.816794,30.610687,-0.653198,0.053223,0.769043,0,0,0
223,-24.473282,-26.183206,29.389313,-0.657227,0.066528,0.765259,0,0,0
226,-25.618321,-27.068702,28.717557,-0.655273,0.068115,0.765747,0,0,0
229,-26.992366,-27.282443,28.320611,-0.644775,0.078247,0.761597,0,0,0
232,-28.335878,-27.465649,28.793893,-0.646973,0.071289,0.756836,0,0,0
235,-28.839695,-27.236641,28.839695,-0.642822,0.068237,0.757202,0,0,0
238,-28.625954,-27.572519,29.251908,-0.639526,0.057007,0.751953,0,0,0
241,-28.091603,-27.328244,29.19084,-0.63208,0.057007,0.749146,0,0,0
244,-27.587786,-26.870229,29.175573,-0.628906,0.053589,0.745117,0,0,0
247,-27.51145,-26.427481,28.59542,-0.627808,0.056763,0.737549,0,0,0
250,-27.740458,-26.427481,28.167939,-0.629028,0.060669,0.733154,0,0,0
253,-28.824427,-26.21374,28.015267,-0.621338,0.058105,0.730957,0,0,0
0,-29.908397,-25.816794,27.709924,-0.617554,0.055054,0.72583,0,0,0
3,-30.748092,-25.572519,27.770992,-0.61853,0.049316,0.725342,0,0,0
6,-31.19084,-25.175573,27.51145,-0.612061,0.041992,0.7229,0,0,0
9,-31.40458,-24.610687,27.618321,-0.606812,0.038696,0.726685,0,0,0
12,-31.145038,-24.198473,27.847328,-0.606567,0.029297,0.723633,0,0,0
15,-30.793893,-23.832061,27.938931,-0.605103,0.026978,0.725952,0,0,0
18,-30.335878,-23.557252,28.015267,-0.602661,0.023071,0.728516,0,0,0
21,-29.923664,-22.778626,28.061069,-0.597778,0.012329,0.728027,0,0,0
24,-29.40458,-22.290076,27.587786,-0.605835,0.013428,0.727051,0,0,0
27,-29.053435,-21.954198,27.664122,-0.599976,0.006592,0.729004,0,0,0
30,-28.977099,-21.160305,27.358779,-0.598999,0.005127,0.734009,0,0,0
33,-28.748092,-20.778626,27.251908,-0.607544,0.005005,0.735107,0,0,0
36,-28.412214,-20.335878,27.282443,-0.603149,-0.001343,0.741943,0,0,0
39,-27.78626,-19.78626,27.145038,-0.607666,-0.00354,0.746338,0,0,0
42,-27.541985,-19.282443,27.175573,-0.61499,-0.006958,0.751953,0,0,0
45,-26.625954,-19.083969,27.068702,-0.61438,-0.013428,0.758423,0,0,0
48,-25.862595,-18.763359,27.312977,-0.61731,-0.015625,0.766235,0,0,0
51,-24.992366,-18.625954,27.435115,-0.626587,-0.016113,0.774902,0,0,0
54,-23.938931,-18.80916,27.175573,-0.631958,-0.015747,0.782837,0,0,0
57,-23.251908,-19.160305,26.885496,-0.641602,-0.014038,0.791748,0,0,0
60,-22.641221,-19.496183,26.870229,-0.646362,-0.014404,0.799561,0,0,0
63,-22.10687,-20.21374,27.114504,-0.646118,-0.018066,0.799683,0,0,0
66,-21.450382,-20.671756,26.656489,-0.649414,-0.016602,0.808472,0,0,0
69,-21.374046,-21.236641,26,-0.655029,-0.008911,0.810181,0,0,0
72,-21.068702,-21.832061,25.709924,-0.657104,-0.010864,0.817627,0,0,0
75,-21.068702,-22.381679,25.29771,-0.665527,-0.009277,0.821899,0,0,0
78,-20.80916,-23.129771,25.358779,-0.670166,-0.010498,0.832275,0,0,0
81,-20.442748,-24.183206,25.389313,-0.671509,-0.014771,0.836792,0,0,0
84,-19.89313,-24.961832,25.312977,-0.676147,-0.017578,0.842529,0,0,0
87,-19.175573,-25.801527,24.854962,-0.678833,-0.016968,0.848389,0,0,0
90,-18.396947,-27.022901,24.580153,-0.687744,-0.018066,0.855103,0,0,0
93,-18,-28.442748,24.274809,-0.691284,-0.015991,0.8573,0,0,0
96,-17.679389,-29.038168,23.923664,-0.682129,-0.013428,0.863037,0,0,0
99,-17.526718,-30.763359,23.832061,-0.693359,-0.015015,0.858521,0,0,0
102,-17.343511,-31.526718,23.29771,-0.679199,-0.014648,0.851074,0,0,0
105,-17.343511,-32.381679,22.977099,-0.683472,-0.010254,0.852661,0,0,0
108,-17.007634,-33.099237,22.458015,-0.684937,-0.012695,0.845825,0,0,0
111,-17.175573,-33.633588,21.038168,-0.679321,-0.002319,0.842529,0,0,0
114,-17.40458,-33.435115,20.885496,-0.672852,-0.007202,0.840088,0,0,0
117,-17.89313,-33.969466,20.625954,-0.680786,-0.004028,0.830688,0,0,0
120,-17.709924,-34.534351,20.351145,-0.675659,-0.002563,0.832031,0,0,0
123,-17.740458,-34.412214,19.633588,-0.666504,-0.004272,0.831177,0,0,0
126,-17.618321,-34.320611,18.641221,-0.669556,-0.00061,0.821777,0,0,0
129,-17.801527,-34.564885,18.183206,-0.674683,0.005127,0.824219,0,0,0
132,-17.816794,-35.053435,18.641221,-0.670288,-0.000244,0.827026,0,0,0
135,-17.480916,-35.40458,18.21374,-0.674072,0.00708,0.834106,0,0,0
138,-17.068702,-35.648855,18,-0.665771,0.007202,0.837524,0,0,0
141,-16.854962,-36.351145,17.587786,-0.672241,0.012573,0.84021,0,0,0
144,-16.732824,-36.183206,17.206107,-0.661743,0.014771,0.84021,0,0,0
147,-16.748092,-37.022901,16.931298,-0.670166,0.026733,0.845337,0,0,0
150,-17.374046,-37.969466,16.885496,-0.666626,0.029297,0.838501,0,0,0
153,-17.358779,-38.427481,17.053435,-0.660522,0.028198,0.841187,0,0,0
156,-17.282443,-38.748092,17.206107,-0.65979,0.033447,0.839111,0,0,0
159,-17.206107,-39.603053,17.022901,-0.655762,0.035278,0.833862,0,0,0
162,-16.870229,-39.877863,17.709924,-0.653076,0.033813,0.831299,0,0,0
165,-16.244275,-39.801527,17.954198,-0.643311,0.031372,0.824951,0,0,0
168,-15.572519,-39.89313,17.862595,-0.644653,0.037476,0.823486,0,0,0
171,-15.679389,-40,17.908397,-0.640625,0.040283,0.819458,0,0,0
174,-15.694656,-39.694656,18.045802,-0.628784,0.040405,0.816162,0,0,0
177,-15.709924,-39.419847,18.381679,-0.631958,0.03772,0.810791,0,0,0
180,-15.541985,-38.961832,18.70229,-0.627197,0.033203,0.806152,0,0,0
183,-15.709924,-38.427481,18.122137,-0.622314,0.03772,0.80542,0,0,0
186,-15.908397,-38.229008,18.305344,-0.623169,0.036865,0.803345,0,0,0
189,-16.045802,-38.320611,18.763359,-0.616943,0.034424,0.80249,0,0,0
192,-16,-36.503817,19.099237,-0.601685,0.032471,0.807861,0,0,0
195,-15.343511,-37.816794,21.221374,-0.613647,0.020142,0.786743,0,0,0
198,-13.847328,-37.389313,21.083969,-0.588135,0.015747,0.773682,0,0,0
201,-12.381679,-37.633588,21.450382,-0.608032,0.025635,0.781494,0,0,0
204,-11.709924,-35.877863,21.236641,-0.592407,0.023926,0.801025,0,0,0
207,-11.633588,-34.977099,21.099237,-0.595093,0.031006,0.79834,0,0,0
210,-12.061069,-34.70229,21.89313,-0.602539,0.030151,0.809937,0,0,0
213,-11.969466,-33.862595,22.045802,-0.599487,0.021973,0.819214,0,0,0
216,-11.801527,-33.816794,22.045802,-0.605591,0.022949,0.823853,0,0,0
219,-11.40458,-34.015267,22.732824,-0.601318,0.018433,0.825439,0,0,0
222,-10.854962,-33.969466,23.19084,-0.601929,0.015869,0.829956,0,0,0
225,-10.183206,-34.229008,23.419847,-0.610229,0.014282,0.831543,0,0,0
228,-9.267176,-34.427481,23.816794,-0.605713,0.012817,0.834229,0,0,0
231,-8.70229,-34.366412,23.923664,-0.607788,0.01001,0.84082,0,0,0
234,-8.59542,-34.80916,24.045802,-0.617432,0.010986,0.849487,0,0,0
237,-8.259542,-35.648855,24.59542,-0.625,0.00415,0.861572,0,0,0
240,-7.984733,-35.770992,24.656489,-0.622681,-0.005493,0.882446,0,0,0
243,-7.557252,-36.763359,24.137405,-0.643555,-0.013672,0.893433,0,0,0
246,-7.160305,-39.236641,23.450382,-0.650879,-0.017944,0.911621,0,0,0
249,-7.099237,-41.725191,23.679389,-0.648682,-0.019775,0.932373,0,0,0
252,-6.687023,-44.48855,23.938931,-0.662109,-0.029663,0.946899,0,0,0
255,-5.725191,-48.564885,24.122137,-0.670044,-0.036987,0.957275,0,0,0
2,-4.381679,-52.59542,23.801527,-0.665649,-0.040283,0.96521,0,0,0
5,-2.992366,-55.816794,22.732824,-0.668823,-0.038208,0.9646,0,0,0
